particles,temperature,humidity,pressure,door_status,user_id,attack_status,timestamp
0,20.14,73.24,13.76,OPEN,user_7,CYBER_ATTACK,2026-01-04T08:39:43.842912
90,27.17,64.3,6.42,CLOSED,user_11,NORMAL,2026-01-04T08:39:48.861742
475,20.99,39.37,6.39,CLOSED,user_11,NORMAL,2026-01-04T08:39:53.868305
80,16.41,70.8,22.36,OPEN,user_12,NORMAL,2026-01-04T08:39:58.888182
391,21.07,44.26,12.86,CLOSED,user_5,NORMAL,2026-01-04T08:40:03.944772
396,25.27,34.0,5.95,CLOSED,user_7,NORMAL,2026-01-04T08:40:08.981383
53,17.46,67.37,9.07,CLOSED,user_13,NORMAL,2026-01-04T08:40:13.994010
391,24.95,77.94,17.96,OPEN,user_3,CYBER_ATTACK,2026-01-04T08:40:19.029883
109,21.19,62.18,18.78,OPEN,user_12,NORMAL,2026-01-04T08:40:24.060190
201,25.47,75.74,6.24,CLOSED,user_14,NORMAL,2026-01-04T08:40:29.083936
455,28.9,40.17,15.1,CLOSED,user_8,NORMAL,2026-01-04T08:40:34.106335
266,29.1,45.44,16.08,OPEN,user_10,NORMAL,2026-01-04T08:40:39.112992
436,24.35,77.17,21.26,OPEN,user_10,NORMAL,2026-01-04T08:40:44.116714
310,21.71,32.79,14.17,OPEN,user_4,NORMAL,2026-01-04T08:40:49.119879
127,24.54,48.99,14.22,OPEN,user_1,NORMAL,2026-01-04T08:40:54.123607
83,19.74,39.12,5.58,OPEN,user_8,NORMAL,2026-01-04T08:40:59.128640
328,26.9,74.88,13.48,OPEN,user_14,NORMAL,2026-01-04T08:41:04.131650
260,26.32,48.54,15.06,OPEN,user_8,NORMAL,2026-01-04T08:41:09.138129
344,18.51,62.1,24.06,CLOSED,user_14,NORMAL,2026-01-04T08:41:14.140760
40,19.58,32.03,13.97,OPEN,user_9,NORMAL,2026-01-04T08:41:19.153689
159,28.07,79.9,18.12,OPEN,user_10,NORMAL,2026-01-04T08:41:24.161209
410,26.23,76.41,21.54,CLOSED,user_3,NORMAL,2026-01-04T08:41:29.172123
464,17.58,49.45,7.24,OPEN,user_14,NORMAL,2026-01-04T08:41:34.183612
121,24.13,31.21,6.25,OPEN,user_6,NORMAL,2026-01-04T08:41:39.246467
304,16.87,37.35,11.4,OPEN,user_4,NORMAL,2026-01-04T08:41:44.433949
158,22.78,51.0,6.77,OPEN,user_5,NORMAL,2026-01-04T08:41:49.454166
399,24.66,77.09,20.61,CLOSED,user_12,NORMAL,2026-01-04T08:41:54.461835
152,26.91,43.39,22.41,OPEN,user_3,NORMAL,2026-01-04T08:41:59.470819
121,26.38,63.54,21.35,CLOSED,user_2,NORMAL,2026-01-04T08:42:04.489290
178,27.73,52.01,12.64,OPEN,user_11,NORMAL,2026-01-04T08:42:09.607010
114,19.63,71.74,8.13,OPEN,user_2,NORMAL,2026-01-04T08:42:14.917373
294,24.75,68.16,24.66,OPEN,user_3,NORMAL,2026-01-04T08:42:20.013762
16,15.57,75.56,10.34,CLOSED,user_4,NORMAL,2026-01-04T08:42:25.042062
393,27.53,79.56,19.06,OPEN,user_7,NORMAL,2026-01-04T08:42:30.095497
204,15.94,70.29,12.93,OPEN,user_2,NORMAL,2026-01-04T08:42:35.127751
477,24.05,74.94,7.69,OPEN,user_12,NORMAL,2026-01-04T08:42:40.138379
13,22.31,75.02,6.89,CLOSED,user_10,NORMAL,2026-01-04T08:42:45.176180
8,27.23,42.36,15.47,OPEN,user_7,NORMAL,2026-01-04T08:42:50.345307
100,26.07,30.28,7.4,OPEN,user_12,NORMAL,2026-01-04T08:42:55.356674
174,24.76,71.83,7.48,CLOSED,user_3,NORMAL,2026-01-04T08:43:00.371843
297,29.38,30.26,14.21,OPEN,user_9,NORMAL,2026-01-04T08:43:05.428455
379,25.73,68.81,19.59,CLOSED,user_5,NORMAL,2026-01-04T08:43:10.589186
392,27.79,40.46,19.21,CLOSED,user_8,NORMAL,2026-01-04T08:43:16.050149
250,27.98,63.22,9.23,CLOSED,user_7,NORMAL,2026-01-04T08:43:21.227112
122,25.68,51.55,10.4,OPEN,user_1,NORMAL,2026-01-04T08:43:26.472673
51,25.14,35.11,9.85,CLOSED,user_10,NORMAL,2026-01-04T08:43:31.565707
321,19.55,32.97,24.88,OPEN,user_6,NORMAL,2026-01-04T08:43:36.631898
168,21.07,33.94,6.73,CLOSED,user_4,NORMAL,2026-01-04T08:43:41.856879
148,23.1,75.72,21.63,CLOSED,user_8,NORMAL,2026-01-04T08:43:47.137127
381,20.42,72.96,21.1,CLOSED,user_4,NORMAL,2026-01-04T08:43:52.310707
323,25.19,31.25,16.67,OPEN,user_14,NORMAL,2026-01-04T08:43:58.511758
405,15.7,52.28,21.48,OPEN,user_12,NORMAL,2026-01-04T08:44:03.622593
96,17.62,59.48,7.33,CLOSED,user_11,NORMAL,2026-01-04T08:44:08.631888
420,25.36,30.62,15.74,CLOSED,user_12,NORMAL,2026-01-04T08:44:13.642021
25,26.33,72.73,7.91,CLOSED,user_10,NORMAL,2026-01-04T08:44:18.647095
467,23.11,50.3,7.62,CLOSED,user_2,NORMAL,2026-01-04T08:44:23.662686
115,21.33,61.52,19.37,CLOSED,user_14,NORMAL,2026-01-04T08:44:28.670096
385,23.58,45.03,23.96,OPEN,user_6,NORMAL,2026-01-04T08:44:33.683031
97,16.19,37.26,24.94,OPEN,user_3,CYBER_ATTACK,2026-01-04T08:44:38.700206
315,16.5,59.61,16.66,CLOSED,user_14,NORMAL,2026-01-04T08:44:43.829591
300,21.86,35.93,21.21,CLOSED,user_9,NORMAL,2026-01-04T08:44:48.838180
146,21.48,42.98,15.65,OPEN,user_12,NORMAL,2026-01-04T08:44:53.843644
418,25.51,44.69,15.8,OPEN,user_2,NORMAL,2026-01-04T08:44:58.846890
81,25.39,39.79,10.33,OPEN,user_2,NORMAL,2026-01-04T08:45:03.851669
272,29.89,53.54,11.32,CLOSED,user_14,NORMAL,2026-01-04T08:45:08.863899
226,19.35,51.33,6.59,OPEN,user_6,NORMAL,2026-01-04T08:45:13.901704
427,20.35,56.96,9.62,CLOSED,user_1,NORMAL,2026-01-04T08:45:18.913500
33,17.89,46.02,16.28,CLOSED,user_3,NORMAL,2026-01-04T08:45:23.917753
467,24.2,39.78,7.82,OPEN,user_8,NORMAL,2026-01-04T08:45:28.927850
366,29.29,38.83,20.0,OPEN,user_15,NORMAL,2026-01-04T08:45:34.002255
26,26.35,63.08,20.29,OPEN,user_15,NORMAL,2026-01-04T08:45:39.033509
356,23.63,42.29,12.04,OPEN,user_14,NORMAL,2026-01-04T08:45:44.056699
317,27.09,59.95,8.67,OPEN,user_4,NORMAL,2026-01-04T08:45:49.079403
251,21.07,30.67,13.65,CLOSED,user_14,NORMAL,2026-01-04T08:45:54.083434
230,28.27,57.27,16.47,OPEN,user_11,NORMAL,2026-01-04T08:45:59.095999
392,15.41,78.97,5.74,CLOSED,user_14,NORMAL,2026-01-04T08:46:04.109169
426,17.22,39.35,6.49,OPEN,user_3,NORMAL,2026-01-04T08:46:09.190521
383,18.89,79.55,23.81,CLOSED,user_7,NORMAL,2026-01-04T08:46:14.208222
449,17.19,33.69,11.84,OPEN,user_10,NORMAL,2026-01-04T08:46:19.221502
331,21.17,55.23,20.95,OPEN,user_2,NORMAL,2026-01-04T08:46:24.227457
96,25.93,70.81,14.83,CLOSED,user_7,NORMAL,2026-01-04T08:46:29.233947
26,15.72,34.52,16.95,OPEN,user_7,NORMAL,2026-01-04T08:46:34.248756
44,19.32,71.73,7.34,CLOSED,user_8,NORMAL,2026-01-04T08:46:39.266910
375,20.35,55.82,7.9,CLOSED,user_8,NORMAL,2026-01-04T08:46:44.300982
185,16.35,73.64,9.37,CLOSED,user_3,NORMAL,2026-01-04T08:46:49.311458
444,22.68,61.69,23.81,OPEN,user_12,NORMAL,2026-01-04T08:46:54.317304
473,21.85,66.99,7.83,OPEN,user_3,NORMAL,2026-01-04T08:46:59.325446
493,20.17,54.98,14.92,CLOSED,user_15,NORMAL,2026-01-04T08:47:04.341262
361,26.41,66.96,24.15,OPEN,user_12,NORMAL,2026-01-04T08:47:09.471265
62,16.17,65.48,7.6,OPEN,user_7,NORMAL,2026-01-04T08:47:14.620007
74,28.89,58.97,8.48,OPEN,user_9,NORMAL,2026-01-04T08:47:19.688574
305,29.83,73.05,16.1,CLOSED,user_1,NORMAL,2026-01-04T08:47:24.696769
169,21.48,48.18,23.35,CLOSED,user_13,NORMAL,2026-01-04T08:47:29.703432
322,27.52,77.3,6.96,CLOSED,user_15,NORMAL,2026-01-04T08:47:34.712427
491,23.9,44.56,7.66,OPEN,user_8,NORMAL,2026-01-04T08:47:39.739611
316,17.62,75.75,24.2,OPEN,user_10,NORMAL,2026-01-04T08:47:44.807840
303,28.78,74.31,11.56,OPEN,user_6,NORMAL,2026-01-04T08:47:49.823669
117,23.71,46.88,9.73,CLOSED,user_7,NORMAL,2026-01-04T08:47:54.832546
202,24.64,68.09,15.7,OPEN,user_7,NORMAL,2026-01-04T08:47:59.838821
84,26.12,32.84,11.99,CLOSED,user_15,NORMAL,2026-01-04T08:48:04.844199
419,21.14,36.19,18.16,CLOSED,user_11,NORMAL,2026-01-04T08:48:09.869968
202,29.55,67.73,12.41,CLOSED,user_10,NORMAL,2026-01-04T08:48:14.960399
77,22.11,51.95,6.54,OPEN,user_10,NORMAL,2026-01-04T08:48:19.966988
74,26.94,41.52,6.63,CLOSED,user_3,NORMAL,2026-01-04T08:48:24.974257
359,24.22,35.0,23.45,OPEN,user_13,NORMAL,2026-01-04T08:48:29.983828
345,21.63,53.13,12.07,CLOSED,user_6,NORMAL,2026-01-04T08:48:34.997452
482,18.25,41.03,20.57,CLOSED,user_3,NORMAL,2026-01-04T08:48:40.048524
262,20.69,79.97,13.4,CLOSED,user_7,CYBER_ATTACK,2026-01-04T08:48:45.179034
470,22.56,45.13,7.36,OPEN,user_7,NORMAL,2026-01-04T08:48:50.185948
68,20.06,63.86,16.36,OPEN,user_4,NORMAL,2026-01-04T08:48:55.193720
353,16.01,70.41,24.55,OPEN,user_8,NORMAL,2026-01-04T08:49:00.234575
41,18.11,32.37,13.2,OPEN,user_2,NORMAL,2026-01-04T08:49:05.256548
32,23.58,69.25,7.6,OPEN,user_12,NORMAL,2026-01-04T08:49:10.265201
283,17.46,62.68,7.6,OPEN,user_13,NORMAL,2026-01-04T08:49:15.282475
388,28.39,49.94,20.88,CLOSED,user_2,NORMAL,2026-01-04T08:49:20.364356
383,28.74,70.71,9.18,OPEN,user_3,NORMAL,2026-01-04T08:49:25.376094
435,17.7,72.33,13.03,OPEN,user_7,NORMAL,2026-01-04T08:49:30.380600
247,25.35,60.46,10.53,CLOSED,user_4,NORMAL,2026-01-04T08:49:35.556711
125,26.97,67.05,13.34,OPEN,user_1,NORMAL,2026-01-04T08:49:41.575130
370,23.5,39.34,23.98,CLOSED,user_12,NORMAL,2026-01-04T08:49:46.730100
421,15.31,76.2,15.34,CLOSED,user_13,NORMAL,2026-01-04T08:49:51.740806
2,19.01,33.99,17.38,OPEN,user_3,NORMAL,2026-01-04T08:49:56.763086
228,22.63,56.23,15.7,CLOSED,user_8,NORMAL,2026-01-04T08:50:01.849942
409,27.94,77.69,22.38,OPEN,user_14,NORMAL,2026-01-04T08:50:06.870547
214,28.57,32.3,21.94,OPEN,user_13,NORMAL,2026-01-04T08:50:11.978379
7,28.25,50.09,23.07,CLOSED,user_11,NORMAL,2026-01-04T08:50:16.988050
125,25.16,57.38,17.57,OPEN,user_1,NORMAL,2026-01-04T08:50:21.999286
460,19.9,54.62,9.57,OPEN,user_4,NORMAL,2026-01-04T08:50:27.028854
143,28.19,58.77,10.67,OPEN,user_2,NORMAL,2026-01-04T08:50:32.042154
408,24.39,56.67,22.41,OPEN,user_2,NORMAL,2026-01-04T08:50:37.052296
382,26.85,43.37,8.42,CLOSED,user_13,NORMAL,2026-01-04T08:50:42.066414
313,26.37,38.52,5.06,CLOSED,user_11,NORMAL,2026-01-04T08:50:47.111792
455,23.7,34.19,18.02,OPEN,user_10,NORMAL,2026-01-04T08:50:52.202628
481,27.89,61.4,12.15,OPEN,user_12,CYBER_ATTACK,2026-01-04T08:50:57.282915
479,20.39,58.07,9.17,CLOSED,user_4,NORMAL,2026-01-04T08:51:02.303788
346,24.46,70.27,16.65,OPEN,user_4,NORMAL,2026-01-04T08:51:07.311135
373,23.84,39.66,6.98,CLOSED,user_15,NORMAL,2026-01-04T08:51:12.364249
315,21.86,36.77,8.37,OPEN,user_9,NORMAL,2026-01-04T08:51:17.641398
91,23.46,30.71,24.31,CLOSED,user_10,NORMAL,2026-01-04T08:51:23.186816
400,20.94,57.16,24.37,CLOSED,user_2,NORMAL,2026-01-04T08:51:28.197222
401,22.22,37.19,15.49,CLOSED,user_10,NORMAL,2026-01-04T08:51:33.208155
43,16.82,44.62,20.05,OPEN,user_13,NORMAL,2026-01-04T08:51:38.221021
299,17.71,57.98,14.86,OPEN,user_2,NORMAL,2026-01-04T08:51:43.283845
427,29.07,41.9,6.58,CLOSED,user_3,NORMAL,2026-01-04T08:51:48.362987
370,22.06,75.54,6.31,CLOSED,user_7,NORMAL,2026-01-04T08:51:53.383044
13,19.77,30.23,6.63,CLOSED,user_9,NORMAL,2026-01-04T08:51:58.482253
198,25.89,70.74,14.28,OPEN,user_8,NORMAL,2026-01-04T08:52:03.533471
375,25.04,74.53,22.6,CLOSED,user_4,CYBER_ATTACK,2026-01-04T08:52:08.607202
234,22.36,66.81,16.61,OPEN,user_14,NORMAL,2026-01-04T08:52:13.671335
360,25.6,65.5,22.97,OPEN,user_5,NORMAL,2026-01-04T08:52:18.737973
161,28.25,64.35,9.36,CLOSED,user_5,NORMAL,2026-01-04T08:52:24.344012
394,18.14,40.41,18.81,CLOSED,user_7,CYBER_ATTACK,2026-01-04T08:52:29.777257
12,24.37,48.89,21.24,OPEN,user_8,NORMAL,2026-01-04T08:52:34.870288
55,29.7,61.74,9.15,OPEN,user_12,NORMAL,2026-01-04T08:52:39.966668
462,16.52,74.02,21.27,CLOSED,user_1,NORMAL,2026-01-04T08:52:45.062893
231,18.31,58.51,22.69,OPEN,user_13,NORMAL,2026-01-04T08:52:50.506460
461,15.8,72.58,9.86,OPEN,user_4,NORMAL,2026-01-04T08:52:55.556406
201,27.43,39.29,6.45,CLOSED,user_13,NORMAL,2026-01-04T08:53:00.644076
54,29.2,48.64,14.38,CLOSED,user_15,NORMAL,2026-01-04T08:53:05.723586
222,21.71,66.94,15.95,OPEN,user_3,NORMAL,2026-01-04T08:53:10.761303
181,19.34,56.19,14.56,CLOSED,user_2,NORMAL,2026-01-04T08:53:15.793835
126,19.49,77.32,22.67,OPEN,user_14,NORMAL,2026-01-04T08:53:20.844544
231,25.51,38.51,13.99,CLOSED,user_11,NORMAL,2026-01-04T08:53:26.026041
494,15.82,77.89,19.92,CLOSED,user_2,NORMAL,2026-01-04T08:53:31.181175
185,18.91,47.66,14.83,CLOSED,user_11,NORMAL,2026-01-04T08:53:36.203545
233,20.13,74.51,22.7,OPEN,user_9,NORMAL,2026-01-04T08:53:41.239490
493,17.45,39.22,12.99,CLOSED,user_15,NORMAL,2026-01-04T08:53:46.531465
177,28.11,71.22,23.45,CLOSED,user_2,NORMAL,2026-01-04T08:53:51.639793
115,25.67,71.77,15.13,OPEN,user_7,NORMAL,2026-01-04T08:53:56.719080
209,21.99,37.97,5.34,CLOSED,user_13,NORMAL,2026-01-04T08:54:02.202170
233,25.23,31.98,16.3,CLOSED,user_12,NORMAL,2026-01-04T08:54:07.997656
357,23.89,63.63,22.74,CLOSED,user_7,NORMAL,2026-01-04T08:54:13.808230
391,18.53,60.54,13.88,CLOSED,user_7,NORMAL,2026-01-04T08:54:19.359611
481,25.9,35.98,9.56,OPEN,user_5,NORMAL,2026-01-04T08:54:24.505912
200,16.71,38.16,5.54,CLOSED,user_1,NORMAL,2026-01-04T08:54:29.516380
224,16.63,30.52,20.71,OPEN,user_13,NORMAL,2026-01-04T08:54:34.524373
99,24.48,44.77,19.0,OPEN,user_11,NORMAL,2026-01-04T08:54:39.529459
191,23.06,54.85,12.17,CLOSED,user_5,NORMAL,2026-01-04T08:54:44.751793
394,20.96,37.55,11.82,OPEN,user_12,NORMAL,2026-01-04T08:54:49.756261
44,20.04,77.04,10.26,CLOSED,user_9,NORMAL,2026-01-04T08:54:54.763242
489,15.98,42.37,12.76,OPEN,user_3,CYBER_ATTACK,2026-01-04T08:54:59.771533
496,17.98,78.22,13.8,CLOSED,user_10,NORMAL,2026-01-04T08:55:04.775231
270,27.02,58.36,8.19,OPEN,user_10,NORMAL,2026-01-04T08:55:09.784036
327,18.55,39.28,13.42,CLOSED,user_12,NORMAL,2026-01-04T08:55:14.792668
394,28.57,54.51,11.4,OPEN,user_9,NORMAL,2026-01-04T08:55:20.082118
220,17.18,56.65,9.07,CLOSED,user_12,NORMAL,2026-01-04T08:55:25.484116
334,15.32,65.59,22.73,CLOSED,user_1,NORMAL,2026-01-04T08:55:30.794458
424,20.83,68.96,20.08,OPEN,user_4,NORMAL,2026-01-04T08:55:36.508230
348,18.78,40.34,8.99,OPEN,user_4,NORMAL,2026-01-04T08:55:43.252592
496,20.41,74.44,18.79,OPEN,user_4,NORMAL,2026-01-04T08:55:48.256307
177,27.02,55.95,22.66,CLOSED,user_4,NORMAL,2026-01-04T08:55:53.259937
387,18.82,40.29,21.02,CLOSED,user_8,NORMAL,2026-01-04T08:55:58.266381
373,23.99,30.98,24.83,OPEN,user_1,NORMAL,2026-01-04T08:56:03.271558
20,25.66,51.29,10.52,CLOSED,user_2,NORMAL,2026-01-04T08:56:08.282843
138,20.04,77.85,23.0,OPEN,user_13,NORMAL,2026-01-04T08:56:13.291852
478,16.54,71.14,23.86,OPEN,user_4,NORMAL,2026-01-04T08:56:18.753831
96,29.21,37.65,8.03,OPEN,user_9,NORMAL,2026-01-04T08:56:24.006801
337,27.06,53.46,20.73,CLOSED,user_4,NORMAL,2026-01-04T08:56:29.014773
252,25.65,36.09,9.6,CLOSED,user_2,NORMAL,2026-01-04T08:56:34.026009
477,23.56,48.15,17.44,CLOSED,user_12,NORMAL,2026-01-04T08:56:39.031904
98,24.78,56.95,20.16,OPEN,user_9,NORMAL,2026-01-04T08:56:44.038306
150,15.35,34.7,20.39,OPEN,user_12,NORMAL,2026-01-04T08:56:49.196533
179,18.28,78.12,17.11,OPEN,user_14,NORMAL,2026-01-04T08:56:54.722158
56,20.34,73.6,9.5,CLOSED,user_14,NORMAL,2026-01-04T08:57:02.686802
381,27.01,78.26,24.56,CLOSED,user_15,NORMAL,2026-01-04T08:57:13.737247
91,16.6,52.12,12.07,CLOSED,user_14,NORMAL,2026-01-04T08:57:21.469856
144,26.05,35.34,8.14,OPEN,user_3,NORMAL,2026-01-04T08:57:27.879647
445,27.71,59.05,22.16,CLOSED,user_5,NORMAL,2026-01-04T08:57:35.740829
266,16.04,39.92,14.32,OPEN,user_3,NORMAL,2026-01-04T08:57:45.448334
386,17.74,74.25,22.15,OPEN,user_2,NORMAL,2026-01-04T08:57:51.756406
325,21.97,46.1,13.39,CLOSED,user_15,NORMAL,2026-01-04T08:57:57.663899
0,26.29,72.86,18.32,OPEN,user_9,NORMAL,2026-01-04T08:58:03.686276
304,26.0,79.46,9.08,OPEN,user_1,NORMAL,2026-01-04T08:58:10.626524
203,28.14,37.0,17.84,OPEN,user_15,NORMAL,2026-01-04T08:58:16.109512
343,23.36,30.59,10.78,CLOSED,user_5,NORMAL,2026-01-04T08:58:22.969095
67,24.29,34.81,9.6,CLOSED,user_5,NORMAL,2026-01-04T08:58:28.782656
359,29.5,32.87,15.07,OPEN,user_7,NORMAL,2026-01-04T08:58:35.254046
221,18.96,56.2,7.06,OPEN,user_6,NORMAL,2026-01-04T08:58:40.384255
340,15.41,40.08,24.86,CLOSED,user_4,NORMAL,2026-01-04T08:58:48.516757
97,23.9,53.68,11.15,CLOSED,user_8,NORMAL,2026-01-04T08:58:55.726280
487,21.05,35.7,16.35,OPEN,user_15,NORMAL,2026-01-04T08:59:02.188226
165,20.33,61.18,21.27,CLOSED,user_1,NORMAL,2026-01-04T08:59:07.583373
306,27.39,73.22,8.29,OPEN,user_4,NORMAL,2026-01-04T08:59:12.993270
219,20.52,58.69,20.07,CLOSED,user_4,NORMAL,2026-01-04T08:59:18.657957
464,28.82,69.46,20.73,OPEN,user_13,NORMAL,2026-01-04T08:59:24.884729
9,23.66,77.73,19.63,CLOSED,user_12,NORMAL,2026-01-04T08:59:31.814339
147,20.28,72.28,23.0,OPEN,user_6,NORMAL,2026-01-04T08:59:38.424595
274,19.2,30.31,18.87,OPEN,user_10,NORMAL,2026-01-04T08:59:44.187902
98,17.77,77.4,24.13,OPEN,user_13,NORMAL,2026-01-04T08:59:49.753779
358,25.39,69.38,20.29,OPEN,user_15,NORMAL,2026-01-04T08:59:54.998560
190,28.53,33.83,12.93,OPEN,user_13,NORMAL,2026-01-04T09:00:00.636794
16,22.88,42.59,12.03,OPEN,user_8,NORMAL,2026-01-04T09:00:07.667994
412,21.77,49.36,13.26,OPEN,user_13,NORMAL,2026-01-04T09:00:13.896514
78,23.9,76.87,20.24,OPEN,user_1,NORMAL,2026-01-04T09:00:19.450005
64,23.07,57.79,10.18,CLOSED,user_7,NORMAL,2026-01-04T09:00:25.632047
263,20.81,72.98,14.46,OPEN,user_3,NORMAL,2026-01-04T09:00:31.364226
254,24.78,74.85,22.72,OPEN,user_6,NORMAL,2026-01-04T09:00:37.709441
416,22.57,49.06,13.17,CLOSED,user_4,CYBER_ATTACK,2026-01-04T09:00:46.536187
284,21.16,37.07,23.03,OPEN,user_12,NORMAL,2026-01-04T09:00:55.158725
84,27.38,75.99,6.31,OPEN,user_2,NORMAL,2026-01-04T09:01:03.002112
354,26.06,35.77,7.95,CLOSED,user_7,NORMAL,2026-01-04T09:01:09.386287
113,22.63,30.62,17.5,OPEN,user_14,NORMAL,2026-01-04T09:01:14.395841
119,26.24,72.96,8.42,CLOSED,user_1,NORMAL,2026-01-04T09:01:19.402580
164,16.04,76.65,21.66,CLOSED,user_15,NORMAL,2026-01-04T09:01:24.411495
273,19.69,62.68,9.23,CLOSED,user_10,NORMAL,2026-01-04T09:01:29.683817
12,16.15,55.44,7.27,CLOSED,user_8,NORMAL,2026-01-04T09:01:34.841138
462,25.35,38.66,22.22,CLOSED,user_9,NORMAL,2026-01-04T09:01:40.590763
241,15.37,38.66,19.54,CLOSED,user_6,NORMAL,2026-01-04T09:01:46.952104
487,28.13,61.05,17.92,CLOSED,user_1,NORMAL,2026-01-04T09:01:52.630858
143,23.93,64.12,15.86,CLOSED,user_2,NORMAL,2026-01-04T09:01:59.192060
405,23.27,72.74,14.03,OPEN,user_14,NORMAL,2026-01-04T09:02:05.268906
462,18.9,78.17,15.15,OPEN,user_9,NORMAL,2026-01-04T09:02:11.379402
129,25.83,71.54,23.3,OPEN,user_15,CYBER_ATTACK,2026-01-04T09:02:16.383440
282,18.68,56.65,5.14,CLOSED,user_4,NORMAL,2026-01-04T09:02:21.394710
61,28.14,72.82,24.17,CLOSED,user_12,NORMAL,2026-01-04T09:02:26.402767
268,26.45,71.2,21.54,OPEN,user_8,NORMAL,2026-01-04T09:02:31.411651
107,23.06,53.24,8.14,CLOSED,user_7,NORMAL,2026-01-04T09:02:36.416272
486,19.79,34.65,12.5,CLOSED,user_2,NORMAL,2026-01-04T09:02:41.840838
362,23.72,48.77,20.29,OPEN,user_11,NORMAL,2026-01-04T09:02:47.586413
194,25.39,68.05,19.56,OPEN,user_3,NORMAL,2026-01-04T09:02:55.246822
467,21.15,60.18,7.37,CLOSED,user_13,NORMAL,2026-01-04T09:03:00.634517
259,24.27,36.48,16.45,CLOSED,user_1,NORMAL,2026-01-04T09:03:05.641064
21,21.76,32.24,15.12,CLOSED,user_2,NORMAL,2026-01-04T09:03:10.649870
75,29.89,32.6,9.12,CLOSED,user_2,NORMAL,2026-01-04T09:03:15.656447
5,21.72,47.73,16.2,OPEN,user_15,CYBER_ATTACK,2026-01-04T09:03:20.661583
213,23.15,54.35,22.03,OPEN,user_2,CYBER_ATTACK,2026-01-04T09:03:25.885904
32,25.24,69.08,9.8,CLOSED,user_11,NORMAL,2026-01-04T09:03:30.890994
323,19.03,77.02,9.21,OPEN,user_12,NORMAL,2026-01-04T09:03:35.898572
148,18.0,44.75,15.67,CLOSED,user_4,NORMAL,2026-01-04T09:03:40.907646
19,17.57,44.9,17.94,CLOSED,user_9,NORMAL,2026-01-04T09:03:45.913946
433,29.63,65.68,10.25,CLOSED,user_12,NORMAL,2026-01-04T09:03:50.919548
191,20.74,66.69,19.6,CLOSED,user_6,NORMAL,2026-01-04T09:03:56.408842
413,15.3,78.65,14.94,CLOSED,user_1,NORMAL,2026-01-04T09:04:01.758691
7,15.55,60.54,7.72,OPEN,user_2,NORMAL,2026-01-04T09:04:07.753434
417,28.51,43.16,22.13,CLOSED,user_11,NORMAL,2026-01-04T09:04:13.331959
388,25.71,66.96,15.56,OPEN,user_7,NORMAL,2026-01-04T09:04:19.006467
221,19.87,71.34,14.14,CLOSED,user_1,NORMAL,2026-01-04T09:04:25.803441
24,26.96,60.42,12.56,OPEN,user_4,NORMAL,2026-01-04T09:04:33.628951
218,23.48,33.77,14.56,CLOSED,user_2,NORMAL,2026-01-04T09:04:40.491467
238,16.05,68.33,20.99,CLOSED,user_6,NORMAL,2026-01-04T09:04:47.785406
383,20.36,38.17,10.45,OPEN,user_10,NORMAL,2026-01-04T09:04:54.712190
163,20.07,70.73,10.95,CLOSED,user_9,NORMAL,2026-01-04T09:05:02.102123
204,27.66,46.34,18.7,CLOSED,user_9,NORMAL,2026-01-04T09:05:08.004916
410,24.72,31.75,14.77,CLOSED,user_9,NORMAL,2026-01-04T09:05:15.480043
289,15.59,44.51,5.89,CLOSED,user_10,NORMAL,2026-01-04T09:05:22.377843
314,24.22,44.33,19.81,OPEN,user_9,NORMAL,2026-01-04T09:05:28.186936
58,22.33,56.58,21.67,CLOSED,user_15,NORMAL,2026-01-04T09:05:33.464597
473,26.08,65.01,20.4,CLOSED,user_1,NORMAL,2026-01-04T09:05:38.842190
179,29.81,33.65,21.68,OPEN,user_13,NORMAL,2026-01-04T09:05:44.317558
76,25.98,76.39,20.39,OPEN,user_5,NORMAL,2026-01-04T09:05:49.915321
333,17.06,56.21,19.63,CLOSED,user_13,NORMAL,2026-01-04T09:05:55.345980
435,25.86,62.47,15.42,CLOSED,user_1,NORMAL,2026-01-04T09:06:00.879428
75,19.54,46.73,13.07,CLOSED,user_1,NORMAL,2026-01-04T09:06:06.479784
6,18.21,36.94,13.54,OPEN,user_15,NORMAL,2026-01-04T09:06:11.909725
269,22.71,37.33,21.1,OPEN,user_11,NORMAL,2026-01-04T09:06:17.109162
197,25.64,52.54,15.85,OPEN,user_13,NORMAL,2026-01-04T09:06:22.774769
442,19.6,34.52,9.49,CLOSED,user_3,CYBER_ATTACK,2026-01-04T09:06:28.444630
306,25.5,59.6,5.27,OPEN,user_7,NORMAL,2026-01-04T09:06:33.765392
7,16.87,62.59,14.87,CLOSED,user_8,NORMAL,2026-01-04T09:06:39.027007
78,25.73,33.75,8.96,CLOSED,user_13,NORMAL,2026-01-04T09:06:44.435336
23,17.76,79.0,20.8,CLOSED,user_3,NORMAL,2026-01-04T09:06:49.785687
81,28.86,68.15,13.2,OPEN,user_15,NORMAL,2026-01-04T09:06:56.612023
110,16.05,56.1,18.94,CLOSED,user_13,NORMAL,2026-01-04T09:07:01.808106
145,27.1,67.29,13.31,OPEN,user_6,NORMAL,2026-01-04T09:07:07.020895
470,28.22,55.99,9.59,OPEN,user_13,NORMAL,2026-01-04T09:07:12.133284
